tripID,deviceID,timeStamp,accData,gps_speed,battery,cTemp,dtc,eLoad,iat,imap,kpl,maf,rpm,speed,tAdv,tPos
1,11.0,2018-01-11 12:50:29,0198fbe80498f700c1f6ffc1f7fec0f800c1f9ffc1f7fec0f8ffc0f800c2f7fdc3f9ffc2f701c2f700c1f7ffc1f700c0f7fec5f7ffc2f9fdc2f700c0f700c4f9fec2f800c1f7fec1f7fec2f6ffc1f700c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:30,01d8fbe00448f6ffc1f800c1f8fec2f7fec1f8ffc1f9fec4f7ffc0f6ffc3f7ffc3f6fec3f9fec3f8ffc2f7ffc1f7ffc1f700c2f800c2f6ffc1f701c2f7ffc2f7ffc2f6fcc5f7ffc1f8fec0f7fec1f8fec2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:31,0190fbd804b8f8fec1f8fec1f9fec1f900c1f8fec2f6fec2f7ffc2f700c2f7fdc1f800c1f700c1f7ffc1f8ffbff6ffc1f9fdc2f800c1f7ffc1f7fec2f8fec1f7fdc4f9ffc1f700c3f8fdc2f8fcc3f900c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:32,0178fbc80430f700c1fafec0f8fec2f801c2f8ffc3f800c0f7ffc0f8fdc1f8ffc1f7fec1f800c1f8ffc2f8fec0f9fec2f8fec2f8fdc4f7ffc4f800c2f701c3f8ffc0f7fec0f800c1f6fec3f6fec1f8ffbf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:33,01c8fbc00480f8fec3f700c2f7ffc1f8ffc2f8ffc2f8ffc2f9ffc2f7ffc3f9fec4f8ffc1f7fdc6f8fec3f8fec3f800c2f5fec2f8ffc2f801c3f6ffc1f8fec0f7fec0f700c2f7ffc1f8fdc0f9fdc2f9ffc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:34,0198fbf00440f7fec2f6ffc0f8fec0f800c2f700c3f700c0f8fdc3f8ffc2f701c2f700c2f8fdc1f7ffc1f8fec1f7ffc1f8ffc1f7ffc1f800c1f6ffc2f9ffc1f9fec0f8ffc3f9ffc2f7fec1f800c1f8ffc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:35,0188fc000440f9ffc1f8fec2f7ffc2f7ffc1f8fdc1f8fdbff7ffc2f8ffc3f7fec1f8ffc1f800c2f7ffc0f7ffc3f801c2f800c1f800c2f6ffc0f8ffc1f7ffc1f5fec1f7ffbff7fec2f9fdc0f6fec1f800c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:36,0170fc180450f6ffc2f7fdc2f8ffc0f900c1f800c4f700c2f8fdc3f800c1f7fec0f800c3f8ffc1f900c0f8ffc0f6fec1f8fec1f8fec0f800c3f7fec2f6ffc2f7ffc2f800c0f800c1f8ffc2f600c2f800c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:37,01a8fbd00438f800c3f9fdc6f700c2f7fec2f7ffc2f700c1f9fec1f7fec1f700c3f700c2f9fdc3f8ffc3f800c1f7fec1f6ffc1f800c3f8fec3f7ffc2f801c0f7fec1f700c1f7ffc2f8fcc1f7ffc2f8ffc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:38,0170fc100430f6ffc2f7fec3f9ffc1f7ffc2f7ffc0f700c2f8ffc1f9fec2f8fec3faffc2f800c2f8ffc0f7ffc2f7fdc3f7ffc4f8fec1f7fec1f7ffc0f8fec2f9fec2f700c0f7ffc0f7ffc1f8fec2f700c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:39,0198fbe00468f7fec2f8ffc1f8fcc3f8fec0f8ffc0f800c4f6ffc3f8fec1f8ffc1f7ffc0f800c1f8fec0f8ffc1f7ffc1f700c4f7fdc2f8fdc2f800c0f9fec2f5ffc2f8ffc3f8fec1f8fec2f701c3f7ffc0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:40,01b8fbd00418f600c3f8fec3f7fec0f7fec1f8ffc1f7ffc1f700c3f8ffc1f6ffc5f8fec2f801c2f7fcc3f7fec1f8ffc1f8ffc3f8fec4f9fcc1f6ffc1f6ffc1f8ffc1f8ffc0f8fec2f7ffc1f8ffc1f700c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:41,0188fc180440f7ffc2f8ffc1f7fec2f800c1f8fdc2f800c2f700c1f8ffc2f8fcc1f7ffc1f7ffc2f7ffc0f9fec2f8ffc0f7ffc2f6ffc3f7ffc1f700c2f8ffc2f7ffc4f7ffc0f9febff700c2f8ffc2f900c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:42,01a0fc200428f7ffc2f8fec2f6ffc3f6ffc2f8ffc0f8fec2f7ffc2f7ffc2f900c3f800c1f8fec1f6fec3f601c2f8fec0f7ffc0f9ffc2f700c2f8ffc3f8fcc1f7fec2f7fec1f7ffc3f800c1f7ffc2f7fec1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:43,0188fc100448f900c1f9fec2f9fec1f6ffc3f7ffc2f9fec4f801c1f7ffc1f800c1f800c1f7ffc3f8ffc1f700c1f7ffc1f6ffc1f8fec4f8ffc1f7ffc1f600c4f8ffc1f700c1f8ffc2f800c0f8ffc0f800c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:44,01b0fbd80458f8ffc2f8fec1f8fdc1f8fec1f7fec1f7fec3f9febef8ffbff800c1f800c0f700c1f8fec0f8fec3f8fec3f9fec2f8fec2f7ffc2f8fdc2f7fec4f700c1f7fec2f7fec2f6fcc5f8ffc0f800c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:45,0180fbf00460f6ffc2f700c3f8ffc1f8ffc2f8fec1f800c3f8ffc2f6ffc2f8ffc0f8fec0f8fec1f8fec2f8fdc2f8fec0f9fec2f4fec4f800c2f7ffc1f7ffc2f8ffc2f8fec3f8ffc0f7ffc1f800c2f8ffc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:46,01c8fbf00438f6ffc3f8ffc3f7ffc3f7ffc2f801c2f900c0f9fbc3f8fec1f9fec3f6ffc2f7fec1f7ffc1f9fec0f8fec2f8ffc1f700c2f7ffc2f800c1f9fec3f800c1f8fec2f700c1f700c2f7fec1f7fcc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:47,0198fbd80450f7ffc1f700c2f7fdc1f700c1f9fec1f700c2f700c2f800c2f702c1f6fec3f701c3f7ffc1f8fec3f6ffc1f9fec1f800c0f7fec1f800c2f7ffc2f801c2f7fdc1f8fdc0f9ffc1f7ffc1f802c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:48,0180fba00440f7fec2f8ffbff700c1f801c2f7fec2f901bff8fec1f8fec1f8ffc2f6ffc2f7fec2f8ffc2f7ffc2f8fec2f701c3f7ffc2f800c1f6fec1f700c2f8fec1f800c0f800c1f700c3f700c2f800c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:49,0138fbf00430f700c0f701c2f8ffc2f800c2f600c2f7ffc3f8fec0f8ffc1f8fec2f8ffc4f7ffc2f900c2f6fec0f7fec0f6fec2f8fec2f7fec1f700c2f7ffc1f8ffc1f8ffc0f7ffc2f700c3f800c0f9fec2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:50,01c0fbe00408f8ffc2f8fec0f900c3f800c1f9ffc0f7ffc2f600c2f6ffc2f8fec0f800c1f8ffc0f8ffc1f600c2f9fec1f8fec1f700c3f7fcc4f8ffc3f7fec0f8fdc3f800c1f800c2f9fec2f601c3f7fec2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:51,0140fbd80440f700c1f8ffc1f7ffc2f8fec0f7ffc2f8ffc1f801c0f8ffc1f700c4f8ffc1f7ffc2f800c3f9fdc2f700c4f700c0f8fec1f7ffc2f7fdc0f8ffc2f7ffc2f7fec1f8ffc1f7fec2f8ffc2f600c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:52,0188fbe80440f6ffc2f7ffc0f700c2f7ffc2f9ffc3f700c3f800c2f7ffc0f6fec2f8ffc1f7ffc2f900c2f700c1f7fcc2f700c2f700c2f800c2f7ffc3f8ffc2f800c2f7fdc1f8ffc2f8fdc0f700c2f700c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:53,01c8fbf00428f700c3f7ffc1f8fec2f7fec2f8fec2f7ffc3f8fec4f8fec2f800c1f700c1f9ffc1f8ffbff8fdc4f8fdc3f8ffc1f700c1f6fcc4f700c0f7fec1f7fec2f7fec1f8ffc2f9fec2f8fec3f9ffc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:54,01a8fbc80430f7fec1f8ffc1f7fec2f7fdc1f8fec2f9fec2f8ffc1f6ffc1f6ffc0f7ffc0f8ffc1f701c3f6ffc2f8fdc1f9fdc2f8ffc1f7fec2f800c1f6ffc1f8fec1f6ffc2f7ffc1f6fec1f700c1f7ffc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:55,01a0fc000448f8ffc0f7ffc2f8fdc2f8ffc2f8ffc3f8fec0f7fec3f7ffc2f8ffc1f8ffc1f6ffc2f9ffc1f9fcc2f8ffc2f8fec1f6fdc2f8ffc1f6ffc0f800c2f8fec1f6fcc4f7fec0f702c3f700c4f8ffc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:56,01d8fc000430f7ffc1f600c3f7fdc4f800c1f9fdc0f7fec3f8fec3f800c1f8ffc0f8ffc3f8fec2f7fec2f6ffc2f9fec3f7ffc1f7ffc2f9ffc2f8fec1f700c1f701c2f8ffc2f7ffc0f8ffc2f601c0f7fec1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:57,01a0fbe80448f7fec3f8ffc2f5ffc3f801c1f9ffc1f9fdc3f800c0f8ffc2f700c1f9ffc2f8ffc2f800c1f7fec2f7fec0f8febff8ffc2f8fdc2f7ffc1f700c3f8fec2f800c0f8fec2f8fec2f800c1f8fdc0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:58,01d8fbf80460f8ffc2f7fec2f700c2f700c1f7ffc2f7ffc1f7fdc0f700c2f8ffc2f7fec2f8ffc2f800c1f7ffc3f9ffc2f700c1f700c2f8ffc1f9fec2f7ffc1fafec1f800c0f700c2f6ffc1fafdc0f7ffc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:50:59,0170fbf00448f8fec1f7ffc2f800c1f9ffc0f9fdc2f8ffc3f701c3f6fec0f8ffc1f9fcc3f8fdc0f600c1f5fec3f8ffbff7ffc1f7ffc1f700c1f8fcc2f9fec3f8ffc1f9fec2f700c4f7fec1f700c0f700c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:00,0190fc080450f9fdc1f7fec2f6fec2f8fcc2f6fdc1f7ffc0f6ffc2f7fdc0f7fec1f7ffc2f7ffc2f7fec1f6ffc3f7ffc0f8fec4f7fec2f7fec1f6fcc3f8ffc3f7ffc2f8ffc0f8ffc0f8fec0f700c1f9fec1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:01,0160fbb00478f700c3f8fcc1f8ffc2f7ffc2f701c2f9fec0f700c2f8ffc1f700c3f7ffc1f8ffc0f9fcc2f700c1f700c1f700c1f700c3f9fec1f9ffc1f8ffc2f8ffc2f800c0f7fec1f7ffc2f700c2f8fdc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:02,01a0fbd00430f800c3f800c2f7ffc1f7fec1f7ffc2f8ffc0f8ffc1f700c3f8fec1f8ffc2f7fec3f7ffc0f7ffc2f7ffc2f7ffc2f9fdc2f8fdc2f7fec1f9fcc1f7fec1f8ffc1f700c1f700c1f801c2f8ffc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:03,0150fbf00460f700c1f7ffc2f700c2f801c1f800c1f701c2f6ffc3f7ffc2f7ffc3f5fec2f8fec1f800c1f7ffc1f7fec0f700c1f800c0f9fec2f7ffc2f6ffc0f7ffc1f700c3f9ffc0f8fec0f7ffc2f600c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:04,0150fbf00440f7ffc3f601c2f9fec4f800c2f700c1f8ffc0f700c3f8fdc3f7ffc3f7fec2f8ffc2f7fec2f8fdc2f7ffc2f8ffc0f5fec3f7ffc1f7ffc1f7ffc1f8fec2f7fec2f700c2f800c2f9fdc4f8ffc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:05,0168fc080430f5fec1f8fec3f8fcc3f8fdc2f6fec1f7ffc1f6fec2f8ffc3f7ffc2f8ffc0f900c1f8ffc3f8fec2f8fec3f8fec3f700c1f8ffc1f7ffc0f700c2f700c1f6fec1f6febff7ffc1f7ffc0f7ffc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:06,01a8fbe80448f900c2f700c2f7fec2f8fec4f9fec3f800c1f700c3f6ffc1f6ffc2f7ffc1f7ffc1f600c4f9fec1f7ffc1f7ffc2f7ffc1f7ffc1f700c2f8ffc3f9fec0f700c3f7ffc1f8ffc1f7fec1f8ffc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:07,01b0fc180488f7fdc2f8fec0f7fdc2f600c2f700c2f7fec2f7fec3f600c2f701bef7ffc3f9fdc0f800c3f800c4f7fec1f800c2f7fec1f800c1f7fec1f600c3f7ffc3f900c2f7ffc1f8fec2f801c1f8ffc0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:08,01b0fc080460f8fec1f800c3f9fec3f700c1f800c2f700c2f8ffc3f7ffc0f900c0f7fec4f7fdc0f7ffc2f7ffc1f6ffc0f800c1f7ffc1f8ffc3f8fec2f601c2f8fec2f7fec3f7ffc0f9ffc3f7fec1f7fec2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:09,01b0fbf80450f6fec1fefbbdf7ffc2f7ffc2f7ffc1f8fdc1f800c1f801c1f8ffc2f7ffc1f800c1f7ffc1f7ffc1f7ffc2f8fdc1f8ffc1f800c1f7ffc1f8ffc1f8ffc3f7fdc2f7ffc3f800c2f600c1f800c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:10,0198fbc00440f9fec2f7ffc2f700c2f8ffc1f6ffc0f8febffafdc1f8ffc2f8ffc2f7ffc4f8ffc1f7fec2f8ffc4f7ffc1f800c2fafec1f8ffc1f701c2f900c0f8fec1f800c3f6ffc3f6fec2f7fec2f7fec2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:11,0188fbc00448f8fec1f8fec1fcfdbaf800c4f6ffc1f7ffc3f9fec3f700bff7fdc5f6fec3f8fec4faffc0f8ffc3f8ffc4f7ffc2f800c0f6fec1f8ffc1f9fec2f7ffc2f700c2f700c3f8fec1f8ffc2f8ffc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:12,0178fbf00478f8fec0f700c0f800c3f8fdc3f6fec0f7fec1f8ffc2f8fdc1f9fec2f8ffc2f8ffc2f9ffc0f8ffc2f800c1f800c2f6ffc1f7ffc0f8ffc2f8ffc1f7fec2f7ffc2f8ffc0f7ffc1f9fdc1f800c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:13,0198fbe80450f8ffc3f8fec0f800c1f8fec2f8ffc1f8fec2f7ffc2f8fdc3f7fec1f6ffc2f700c1f7ffc2f7ffc2f700c1f7ffc1f8ffc1f9fdc2f800c2f6ffc2f800c3f700c1f7fec1f700c2f6fec2f7fec0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:14,01e0fbd00410f7ffc1f8ffc1f8ffc3f7ffbff7fec2f8ffc2f8fec3f8fec3f8ffc2f8fec1f7fec1f8fec1f7fec1f8fec1f8febff9ffbff7fec2f8ffc2f7ffc1f7fec3f8ffc1f8fdc2faffc2f700c0f601c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:15,0168fbe80448f8ffc0f800c1f700c2f7fec0f6fdc0f8fec1f7ffc2f700c1f8ffc1f7ffc2f700c3f7fec2f800c1f700c2f700c2f8ffc1f8fec2f600c2f8fdc1f700c0f6fec1f7ffc3f8fec1f7ffc1f9ffc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:16,01d0fbf00428f8ffc1f7ffc4f9fec0f7ffc1f7fdc1f7ffc1f7fec1f8fec0f7ffc2f800c1f7fec2f7ffc1f7ffc1f8febff8ffc1f8fec2f6ffc3f8ffc2f8fec1f800c1f9fec2f8ffc2f7fec0f7ffc2f8fdc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:17,0198fbc00418f700c4f8ffc2f700c1f7fec2f800c1f8ffc2f700c2f8ffc1f7ffc0f700c1f800c1f8fec2f7ffc2f7ffc1f8fec2f7fec1f8fec1f800c2f7ffc1f8ffc2f9fec1f8fec1f7ffc3f9fec2f800c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:18,01b8fbc80460f7fec0f700c2f8ffc3f7ffc2f700c0f6ffc1f7fdc1f7ffc1f800c1f701c2f900c2f8ffc0f800c2f800c1f800c2f9ffc3f6fec3f7fec1f8fec1f9fdc3f7fec3f7ffc2f7ffc1f8ffc2f8ffc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:19,01a0fbf80448f7fec1f900c2f9ffc2f8ffc2f7fec3f9febff8fdc2f7fec2f6fec2f6fec0f7ffc2f7ffc0f7ffc1f800c1f7ffc2f700c1f700c2f8fec1f8fec1f8ffc2f7fec3f800c2f8ffc1f8ffc1f7fec1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:20,0180fc100458f7fec2f7ffc2f8fec2f7ffc3f8fec1f7ffc1f8fec2f8fec4f8fec0f7ffc0f7fec2f6fec2f8fec1f7fec2f8fec2f6fec2f7fdc1f6febff7ffc3f800c2f7fec2f9ffc0f800c1f9ffc2f8ffc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:21,0178fbf00448f7fec2f6fec1f7ffc1f6fec4f7fec0f9fec1f7ffc0f7ffc2f8ffc2f8ffc3f7ffc1f7fec1f8ffc2f9fdc3f8fdc3f801c2f8fec1f8ffc2f8ffc2f9fec2f7fec2f6fec2f7ffc1f7ffc1f8fec2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:22,0178fc080438f8ffc4f8ffc0f700c2f800c1f700c2f700c3f801c3f8fdc2f7ffc3f7ffc1f6fec1f8ffc0f8ffc3f8fec1f9fec1f600c3f700c2f7ffc2f8ffc3f7ffc3f7ffc1f7fdc2f7ffc2f6ffc2f800c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,2018-01-11 12:51:23,01a0fbe80438f800c1f8fdc3f7fdc1f800c3f800c0f8fec1f8ffc2f9fec1f800c1f7ffc2f800c4f6ffc3f900c1f8ffc1f7fec1f7ffc3f7fec0f8ffc1f7ffc1f8ffc0f600c2f8ffc1f8ffc2f9fdc3f7ffc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
