tripID,deviceID,timeStamp,accData,gps_speed,battery,cTemp,dtc,eLoad,iat,imap,kpl,maf,rpm,speed,tAdv,tPos
1,4.0,2018-01-25 18:21:55,01a8fcf003a004df3804e13603e03704dd3a03dd3b04de3704e13703e03505dc3904e03604e33704e13605dd3a02de3903da3a05e33504df3804e13705de3a03dd3903df3904df3704e13403de3904de39,0.0,14.3,89.0,0.0,21.1765,45.0,3.0,0.0,0.0,797.0,0.0,7.0,11.7647
1,4.0,2018-01-25 18:21:56,0200fcf003b804de3904df3904dc3a03dd3b04da3904e03803df3504e33704de3a03db3b02dd3a03dc3a04dd3b03dd3b03df3703dd3a04e23604dd3b05e03702db3a04e03702df3703e23504e03604dc3c,0.0,14.16,89.0,0.0,23.1373,45.0,3.0,0.0,0.0,693.0,0.0,7.5,10.1961
1,4.0,2018-01-25 18:21:57,0218fcd8035004de3703e03605de3902dc3b02de3904dd3a03e23404dd3a04e03803da3902de3804df3704e13604de3705e13604e03604df3803de3a05df3603de3803e03705de3903e13803db3b03e038,0.0,13.04,88.0,0.0,38.0392,45.0,4.0,0.0,0.0,0.0,0.0,-18.5,10.1961
1,4.0,2018-01-25 18:21:58,01d0fcd0037002df3504df3705de3804e03504dc3a03df3705de3904e03704de3903df3804de3904df3904df3a05df3804df3803dd3b03df3703dd3903df3903de3804e03704de3a03e03604df3903df38,0.0,13.12,88.0,0.0,38.0392,46.0,10.0,0.0,0.0,0.0,0.0,-18.5,30.1961
1,4.0,2018-01-25 18:21:59,0218fce8036804df3703df3803df3903df3804df3604df3803df3704e03605df3703df3705df3604df3803df3704de3b04de3804df3804de3803de3904df3804df3904df3704df3804df3704de3904df36,0.0,12.9,88.0,0.0,38.0392,46.0,10.0,0.0,0.0,0.0,0.0,-18.5,12.1569
1,4.0,2018-01-25 18:22:00,01e0fcd0037803df3703de3a04df3603df3705df3704df3703df3804de3903de3504de3904df3804de3904de3a03de3804df3803de3803de3903de3904de3903df3704df3703df3804df3804de3904df38,0.0,12.94,87.0,0.0,38.0392,46.0,10.0,0.0,0.0,0.0,0.0,-18.5,11.7647
1,4.0,2018-01-25 18:22:01,01d8fce8039003de3504df3903de3a04df3704df3703df3804df3804df3804df3805df3703df3804de3804de3803de3904e03704de3a04df3703df3504df3804df3703df3903de3a05e03603de3904df37,0.0,12.84,87.0,0.0,38.0392,46.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:02,0218fce8034805df3704df3903df3903df3803df3703de3b03df3904df3703de3804de3904df3804df3704df3904df3804df3804df3704de3804de3903de3903de3704df3804df3703df3803df3604df39,0.0,13.02,87.0,0.0,38.0392,46.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:03,01d8fcf003a003de3804df3904df3704df3804df3704de3904de3806e02f00dd3002dd3203dd3605de3803df3802e03806e03605df3802de3802de3904df3605df3a04de3a03e03704df3703df3804de38,0.0,13.02,86.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:04,0220fce0038805df3802e03604de3903df3904df3804df3604de3a04df3805de3803dd3a05df3703df3803df3804df3804de3805df3803df3804df3803de3a03de3804df3704df3903df3804df3a04df35,0.0,13.02,86.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:05,01e0fcb803c804e03704de3803de3803de3804e03603de3a04df3804de3a04de3805df3503de3704df3804df3804df3704de3804de3803e03703df3704de3804df3803df3503de3704df3804de3903df36,0.0,13.02,86.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:06,01f8fd10037003df3803de3904de3803de3704de3b03de3a04de3904de3b03df3904de3903e03805df3903de3903df3705df3804de3903df3704de3703df3704df3904df3904de3a04df3803de3704de3a,0.0,13.02,86.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:07,01f8fcb0035804e03605df3805df3804de3804df3804e03704de3903de3a02de3a04df3805e03604df3704df3704df3804df3803df3904de3603df3803df3604df3804e03a03df3804df3502df3803de38,0.0,13.02,86.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:08,01f8fd20039004e03604de3804de3803df3904de3a03df3803df3603de3a03df3804de3904de3904de3804de3704df3a05de3a04df3603de3a04df3903de3904de3804df3705df3503df3703df3703de38,0.0,13.0,86.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:09,0208fcf003a803df3603de3904df3704df3803df3904de3905e03505e03604e03604df3805df3804de3904df3703de3704df3804dd3a04df3704df3704df3705df3903df3704df3902df3804df3804e037,0.0,13.0,86.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:10,01e8fcc8039004df3504df3604df3804dd3903df3704df3703df3802dc3907df4004e03303e22f07df3406e03607e13605de3904df3a03df3703df3703de3903de3904df3704df3704df3804df3703df38,0.0,13.0,85.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:11,01f0fce8039003df3a04df3803df3903de3904de3904df3704df3904df3803de3904df3804e03704df3804e03604df3904df3704df3804df3703df3704de3804df3503df3802df3603de3804de3905df38,0.0,13.0,85.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:12,0248fd10036804df3804df3804df3804df3904df3804e03504df3503de3903df3704de3804e03505df3704df3804de3905df3804de3904df3704df3604de3a03de3804de3904de3a04df3804df3803df39,0.0,13.0,85.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:13,0208fce8037004df3904de3904de3904df3805df3603df3804df3703df3803df3904df3903de3b04de3b04de3704df3904df3703de3a04df3803de3a04de3803df3704df3902de3803de3904de3804df38,0.0,12.98,85.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:14,0200fd20036004df3703de3703e03804df3904de3804df3804df3903df3604df3903de3904df3804df3704df3703de3703df3803de3904de3a04df3603df3604df3704df3603de3a03de3803df3604de3b,0.0,12.98,85.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:15,0210fd18033804df3803e03703df3704de3a04de3904de3704df3803df3903de3a04df3904df3903df3804df3803df3704df3704df3703df3504df3704df3703de3a03df3905df3703df3804de3903df39,0.0,12.98,85.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:16,0188fce0032004de3903de3803df3703de3904df3905df3703e03704df3704df3804de3904df3703df3703de3804df3804df3804df3803de3a04de3b03df3804df3804df3704df3604df3704df3704df3b,0.0,12.98,85.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:17,01c0fcf8036804df3904df3603de3904df3703df3a03df3704df3704df3605df3804e03704de3804df3904de3803df3804df3703df3704de3803df3604df3804df3604df3703df3904df3804df3605df36,0.0,12.98,85.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:18,01c8fce0039804de3804de3603df3803de3904df3903de3804df3704de3804df3604de3804df3604df3704e03504df3804df3704e03803df3804df3504de3903df3704df3603de3903df3805df3603de3a,0.0,12.98,85.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:19,0208fd08036805df3805df3804df3804df3903de3903df3704df3a04df3804df3603df3604df3804df3703de3804df3803df3704de3804df3604df3904de3a03df3604de3804de3a04df3704de3803dd39,0.0,12.98,84.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:20,01f0fd08037004df3605de3904df3804de3704df3704df3703de3804de3904df3703de3704df3703de3803df3904de3704df3604df3804df3703de3704de3904df3804df3704df3704df3704df3703de39,0.0,12.98,85.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:21,01c8fce803b004df3803e03603de3c04de3803de3904df3803de3904df3804de3904df3704df3704de3804de3904df3703e03603df3504df3704df3704de3804df3804df3804df3904df3804df3704e036,0.0,12.96,84.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:22,01d8fcd003b803df3805e03903df3804df3803de3904de3803df3903df3503de3b03df3803df3a05df3704df3704de3a04df3704de3804de3a03de3a04df3804df3704df3804df3504df3904df3603df37,0.0,12.96,84.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:23,01c0fce0035804de3904df3704de3a04de3803df3805df3804df3803de3904df3704df3704df3803df3904dd3a04df3804de3a03df3603de3803de3904df3705de3804de3803df3603df3904de3704df38,0.0,12.96,84.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:24,01b8fcd8037004df3905df3704de3904df3603de3804de3a03de3a04e03804df3703df3804df3704de3904de3903df3804df3804de3704de3904df3903de3804df3703de3704df3804df3704df3903de39,0.0,12.96,84.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:25,0180fd18033003df3704de3803de3904de3904df3605df3604de3904df3705de3804de3903de3803df3903df3704df3804df3803df3804de3903de3905df3802de3903df3804df3804df3704df3604de3a,0.0,12.96,84.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:26,01c0fcd003a804de3805de3905df3804de3804de3a04de3a04df3804df3703de3704df3803de3a03de3904df3703df3804df3704df3704df3a04df3a04df3704df3703de3703de3903df3704de3704df36,0.0,12.96,84.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:27,0210fcd8038003de3804df3903df3805df3704df3704df3904df3805df3704df3604df3804df3604df3804de3903de3a03de3a03de3805df3904de3804df3803de3904df3903df3704df3804df3703df37,0.0,12.96,84.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:28,0208fce8035804df3805df3605df3804df3703df3804de3b04df3705df3804de3a04df3804de3804e03703df3704de3803df3703de3804df3604df3704df3a04de3705df3704de3804df3903df3a04de37,0.0,12.96,84.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:29,01e0fd08036804df3603df3704de3804de3804de3904df3804df3504de3804df3905de3904de3a03de3a04de3a04de3703df3804de3804df3804df3804df3803de3704df3803e03704df3803de3803e036,0.0,12.96,84.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:30,01e8fce0034803df3805df3804df3804e03603de3a04df3604e03704df3604df3603df3804df3604df3803dd3904df3704df3803df3805df3904df3804df3603df3604de3905df3703de3904e03604df36,0.0,12.96,84.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:31,01f8fcf803c003df3904df3703de3903de3903df3903de3b04df3904df3804df3904df3704de3a04de3a03df3a04de3803df3705e03504df3704df3804de3b04de3a03df3804df3904df3604df3703de36,0.0,12.94,84.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:32,0208fcf0039803de3b04de3704e03704df3b03de3b04df3804df3704df3804df3704de3804df3704de3704df3804de3904e03704de3802dd3903e03703df3904de3903df3903de3904df3903de3903df37,0.0,12.94,84.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:33,01e0fcf8039004de3a04df3703df3704df3903df3704df3605de3804df3603de3a04df3704de3904df3804df3903de3a03df3704de3904df3703df3903df3604de3904df3903df3905de3804df3605de37,0.0,12.94,84.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:34,01e0fd18037004df3804de3803df3a03df3704de3a04df3805de3804df3904df3704de3a03df3703df3704de3803de3a05df3803df3703df3704df3804df3705df3904df3704de3904de3903df3704df36,0.0,12.94,84.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:35,0208fce0038004de3803df3902df3a04de3803de3803de3803df3803df3704de3804df3804df3804df3604df3803de3903df3904de3a03df3704de3805df3704df3803de3904df3904de3704df3803e037,0.0,12.94,84.0,0.0,38.0392,47.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:36,01b8fcf8037003df3704de3904df3804de3802de3903de3803e03704de3903de3904df3903dd3a04df3a04df3803de3904df3504de3903de3803df3705df3703df3804de3804df3904de3904df3804df37,0.0,12.94,84.0,0.0,38.0392,48.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:37,01e0fcc8037804df3905df3704df3604df3505df3704df3603df3805de3903dd3a03df3604de3903df3804df3905e03805de3805df3703de3703de3803de3904df3604df3703de3704df3704df3804df38,0.0,12.94,84.0,0.0,38.0392,48.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:38,0218fd08037804df3703df3704de3803de3a03de3a04df3704df3704de3803df3703de3903e03704df3703de3803df3903e03704df3603df3804de3802de3a04e03604df3a03de3904df3704df3604df38,0.0,12.94,84.0,0.0,38.0392,48.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:39,0208fce8038804df3702de3a04de3803df3804de3a04df3803de3704df3504df3704df3704de3904de3804df3903de3805dd3a04df3604df3704df3803de3804df3804de3704df3702df3703df3704df38,0.0,12.94,84.0,0.0,38.0392,48.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:40,01a0fcc0038005df3607db3e03df3803df3803df3904e03704dd3a04df3605df3806e03804df3704df3805de3905df3804df3805df3704df3804df3804df3804de3a05df3a05df3905e03804df3803de3a,0.0,12.94,84.0,0.0,38.0392,48.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-25 18:22:41,01d0fd10033807df3704df3903de3905df3805df3805e13806df3305e03af9d64802e538fcdf3d08df3904de3804de3808e13b07df37ffe23703dc3b04e1340adf451bdc3efde44701e03708e53b03e233,0.0,12.94,84.0,0.0,38.0392,48.0,10.0,0.0,0.0,0.0,0.0,-18.5,18.4314
1,4.0,2018-01-30 11:50:03,0960fdb005d000d7d1fed8d1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,14.140999999999998,58.0,0.0,26.6667,42.0,33.0,0.0,0.0,736.25,0.0,8.5,15.6863
1,4.0,2018-01-30 11:50:04,0988fd780580ffdad0fdd7cffed8cf04d6cdfcdbd0fdd8cfffd9cf00d7d0fdd8d3ffd7cd04d7ce01d6d0fdd8d1ffd6d100d7d0fdd7d1fdd8cd02d6cd03d6cffcd8d001d3ce02d5ce00d7d1fbd6d003d5cd,0.0,14.140999999999998,58.0,0.0,26.2745,42.0,35.0,0.0,0.0,717.5,0.0,9.0,15.6863
1,4.0,2018-01-30 11:50:05,0988fd9005e803d5cf01d6d0fed8d003d5cdfed9d1fcd7d0fed9ce00d8cffdd9d2ffd9cf04d5d000d5d3fed7d100d8cf00d8cffad6d001d8cc03d7cc01d6d1fcd4d304d3cdffd9d4fed7d2fddbce06d8cd,0.0,14.219000000000001,59.0,0.0,26.2745,42.0,33.0,0.0,0.0,732.5,0.0,8.0,15.6863
1,4.0,2018-01-30 11:50:06,0980fd2805b0fed8cf03d7cefed7ceffd8d1fed7d3fed8ce05d7ce01d5d3fdd7d1fed7d000d7cefdd6d0fcd8cd00d7ce02d6cefcd7d1fdd8cffed8d0ffd9d1fdd9ce01d7cf00d8d000d6cffbd7d003d5ce,0.0,14.277000000000001,59.0,0.0,25.8824,42.0,32.0,0.0,0.0,738.0,0.0,8.0,15.6863
1,4.0,2018-01-30 11:50:07,0950fd9005d8ffd7cffdd7d1fdd8d104d4ceffd8d1fed8d0fdd8cf03d5cffed9d2fcd7d0fed9cd03d6cefddad3ffd8cf02d6ce04d5d0ffd8d1fed7ceffd9d101d2cffbd6cf01d4ce01d6cffcd6d2fcd7cf,0.0,14.199000000000002,59.0,0.0,25.8824,42.0,32.0,0.0,0.0,717.5,0.0,8.5,15.6863
1,4.0,2018-01-30 11:50:08,0990fd480590fddacffed9cffcd8d1fcd7cfffd9cd02d5cdfdd8d000d7d001d4cf00d6d0fbd7cf03d6cd02d4d001d4d2fcd7d006d6cffed8d0fcd6cffed9ce00d8d1fcd7d200d7cf08d7cdfdd8d3ffd9cf,0.0,14.062000000000001,59.0,0.0,26.6667,42.0,33.0,0.0,0.0,710.75,0.0,8.5,15.6863
1,4.0,2018-01-30 11:50:09,0968fd6005a8fcd7d2ffd6d0f7d3d204d6cc00d6d0fed6d500d7ce05d6cdfcd9d1ffd7ce02d2cdfdd8d2fad5d001d3cc05d6cffed8d100d6ce01d4cefdd8d2f9d5d101d5cd00d4cfffd9d201d6cb07d7cf,0.0,14.219000000000001,59.0,0.0,26.6667,42.0,33.0,0.0,0.0,722.25,0.0,7.5,15.6863
1,4.0,2018-01-30 11:50:10,0958fd6805b0fdd8d2fed8d0ffd7cefdd7d1fbd6d203d4ce04d7cdfdd9d202d5cc01d4cdfed9d1fad5d002d4cbfed9d1ffd6d200d5ca08d7cffedbd2fbd6d0ffd8cf01d6cffcd8d300d5ce04d6cf01d6d1,0.0,14.258,59.0,0.0,26.2745,42.0,34.0,0.0,0.0,739.25,0.0,8.0,15.6863
1,4.0,2018-01-30 11:50:11,0960fd600588fcd7d3fcd6d200d6cffed6d2fcd8ce01d4cd01d5cdfbd7d0ffd9d001d4cf00d8d1fdd9ce00d7ce01d5d001d5d0fbd6ce05d4ccffd7d1fdd8d1fdd8cf02d6cefed9d0fdd7d0fed9ce03d6ce,0.0,14.16,59.0,0.0,26.2745,42.0,33.0,0.0,0.0,700.5,0.0,9.0,15.6863
1,4.0,2018-01-30 11:50:12,0960fd6805e806d5cdfcd9d102d3d002d6d0fed8d000d6d000d8d0fdd6d1fcd8d100d6cc02d7d0f9d7d001d5cd02d5d001d5cdfcd8d007d5cdffd9d2fbd7d000d9cd01d7c904d6ce01d5d0fed7d202d4d0,0.0,13.925999999999998,60.0,0.0,27.451,42.0,33.0,0.0,0.0,700.5,0.0,11.5,15.6863
1,4.0,2018-01-30 11:50:13,0980fda005f0ffd8ce06d5cfffd8cc01d8cdfddad201d4ce06d6cefcd6d3fdd6d0ffd7cefed9d3f9d7cf03d7cc00d6d0fdd7d305d6cf00d7cdfcd9d103d5ce02d3d0fad7d002d5ce03d4cffcd8d0ffd8cf,0.0,14.16,60.0,0.0,27.451,42.0,33.0,0.0,0.0,719.0,0.0,9.0,15.6863
1,4.0,2018-01-30 11:50:14,0970fd60057805d6d0fed7d1fcd8ce04d4cefed7d2fcd6d201d5cc02d2d0f9d8d101d5cb04d5cc00dad2ffd9d205d3d0f9d6d3fad9cf01d5ccfcd8d0fad6d103d5cc02d5cefbd9cf03d5cd02d4cffdd9d3,0.0,14.355,60.0,0.0,27.0588,42.0,33.0,0.0,0.0,700.25,0.0,7.5,15.6863
1,4.0,2018-01-30 11:50:15,0990fd7005c8fed9d0f8d6d0fad8d0fcd9cb00d7cdffd8d0fbd7d102d4cc04d6cffbd8d102d4cd00d7cefddad3fad4d201d5cdffd8cffed9d200d8cd07d6cdfedad0fcd7cfffd6d1ffd9d2fcd8d501d4cc,0.0,14.355,60.0,0.0,26.2745,42.0,35.0,0.0,0.0,708.5,0.0,9.0,15.6863
1,4.0,2018-01-30 11:50:16,0968fd8005a801d4cc06d6cffdd8cffed8ce00d8d1fbd7d0fed9ce01d7ce00d8d1fdd8d102d6cd00d6d0ffd6d0fed9d004d4d0fed9d2fdd6cfffd9cd00d7d0fdd6d3ffd8d004d5cffed7d3fed6ce00d8cf,0.0,14.140999999999998,60.0,0.0,26.6667,42.0,35.0,0.0,0.0,717.5,0.0,8.5,15.6863
1,4.0,2018-01-30 11:50:17,09a8fd7005d8fcd6d202d3d003d5cb00d8d2ffd8d301d7ca06d7cdfcd9d1ffd8ce00d5d0fad7d2fbd6d002d4cc03d7cffad8d002d6ca03d6d000d8d1fdd6d102d3d1fbd6d4fad6d0ffd9cf01d5cefdd9d3,0.0,14.102,60.0,0.0,26.6667,42.0,35.0,0.0,0.0,679.0,0.0,8.5,15.6863
1,4.0,2018-01-30 11:50:18,0968fd9005a0ffd8ce00d5ccfcd8d400d4cdffd7d0fddad0fcd6d004d5cbfed7d0fdd8d001d7cc02d5ccfcdad401d2d106d5cffcd8d300d7cd02d5cdfcd8d0fcd9d004d6ccfdd8d3fbd6d001d4cd01d5cf,0.0,14.140999999999998,60.0,0.0,27.0588,42.0,35.0,0.0,0.0,709.0,0.0,7.5,15.6863
1,4.0,2018-01-30 11:50:19,09d0fd9005d8ffd5cc01d5cd02d4cdf9d8d202d3ce02d5cdfcd9cffdd8d105d5cefbd8d3fad8d001d4cd01d8d1fcd8d0fdd8d500d6cd07d5cdfed9d0fdd7d1fed7cf00d8cffbd7d201d5cd05d6cefed9d4,0.0,14.434000000000001,60.0,0.0,26.2745,42.0,33.0,0.0,0.0,723.0,0.0,7.0,15.6863
1,4.0,2018-01-30 11:50:20,0980fd780590fcd7d2fbd7d1ffd9d0f9d7d000d7cd02d5cd01d6cffdd7d006d5cefdd8d4fdd7d1fcd7cf03d6cdfcdbcfffd8cd01d4cc03d7cffcd5d3fed8cf02d5cffed8d1fcd8ce01d5cf03d5cefbd7d0,0.0,14.062000000000001,60.0,0.0,26.6667,42.0,34.0,0.0,0.0,696.5,0.0,8.5,15.6863
